issue_utc,lead_min,method,mae,rmse,n_px
2026-04-27 00:00:00,360,M4,23.9517822265625,32.435791015625,202500
2026-04-27 02:00:00,30,M0,14.599522590637207,24.589418411254883,202500
2026-04-27 02:00:00,30,M1,11.379079818725586,19.05073356628418,202500
2026-04-27 02:00:00,30,M4,10.877086639404297,17.192506790161133,202500
2026-04-27 02:00:00,60,M0,19.417163848876953,30.670419692993164,202500
2026-04-27 02:00:00,60,M1,15.832845687866211,24.279224395751953,202500
2026-04-27 02:00:00,60,M4,14.196394920349121,21.359975814819336,202500
2026-04-27 02:00:00,120,M0,24.143999099731445,36.03936767578125,202500
2026-04-27 02:00:00,120,M1,20.006179809570312,28.217403411865234,202500
2026-04-27 02:00:00,120,M4,16.959989547729492,24.71977424621582,202500
2026-04-27 02:00:00,180,M0,26.7930965423584,38.62234115600586,202500
2026-04-27 02:00:00,180,M1,21.835702896118164,29.449155807495117,202500
2026-04-27 02:00:00,180,M4,18.57148551940918,26.559932708740234,202500
2026-04-27 02:00:00,240,M0,28.87852668762207,40.640933990478516,202500
2026-04-27 02:00:00,240,M1,23.544565200805664,30.7990779876709,202500
2026-04-27 02:00:00,240,M4,20.562984466552734,29.04364776611328,202500
2026-04-27 02:00:00,300,M0,30.85408592224121,42.40239715576172,202500
2026-04-27 02:00:00,300,M1,25.167356491088867,32.31344223022461,202500
2026-04-27 02:00:00,300,M4,21.362260818481445,29.882638931274414,202500
2026-04-27 02:00:00,360,M0,32.970211029052734,44.503170013427734,202500
2026-04-27 02:00:00,360,M1,26.204923629760742,33.10895919799805,202500
2026-04-27 02:00:00,360,M4,22.180217742919922,30.604028701782227,202500
2026-04-27 04:00:00,30,M0,13.885457038879395,23.14432716369629,202500
2026-04-27 04:00:00,30,M1,10.688603401184082,17.817426681518555,202500
2026-04-27 04:00:00,30,M4,10.102458953857422,15.955903053283691,202500
2026-04-27 04:00:00,60,M0,17.619226455688477,27.878252029418945,202500
2026-04-27 04:00:00,60,M1,14.061493873596191,21.76593589782715,202500
2026-04-27 04:00:00,60,M4,12.75965690612793,19.275297164916992,202500
2026-04-27 04:00:00,120,M0,21.814136505126953,32.653236389160156,202500
2026-04-27 04:00:00,120,M1,17.817245483398438,25.8184871673584,202500
2026-04-27 04:00:00,120,M4,16.102169036865234,23.55267333984375,202500
2026-04-27 04:00:00,180,M0,24.647066116333008,35.73924255371094,202500
2026-04-27 04:00:00,180,M1,20.2675724029541,28.317230224609375,202500
2026-04-27 04:00:00,180,M4,17.912818908691406,26.091163635253906,202500
2026-04-27 04:00:00,240,M0,27.263385772705078,38.83027648925781,202500
2026-04-27 04:00:00,240,M1,21.905681610107422,29.98475456237793,202500
2026-04-27 04:00:00,240,M4,19.247024536132812,28.289993286132812,202500
2026-04-27 04:00:00,300,M0,29.825496673583984,41.83574295043945,202500
2026-04-27 04:00:00,300,M1,24.030336380004883,32.211036682128906,202500
2026-04-27 04:00:00,300,M4,21.703155517578125,31.338266372680664,202500
2026-04-27 04:00:00,360,M0,30.548662185668945,42.938228607177734,202500
2026-04-27 04:00:00,360,M1,24.574045181274414,32.48331832885742,202500
