TM,STN,TA,CA_TOT,SS,SI,WS,HM
2026-08-18 17:00:00,165,30.2,2.0,1.0,1.83,4.1,69.0
2026-08-18 17:00:00,168,29.0,3.0,1.0,1.8,5.3,74.0
2026-08-18 17:00:00,169,30.8,4.0,1.0,1.94,2.5,59.0
2026-08-18 17:00:00,170,29.6,3.0,0.2,0.63,1.9,76.0
2026-08-18 17:00:00,172,31.1,5.0,1.0,1.77,3.3,66.0
2026-08-18 17:00:00,174,29.2,3.0,0.5,,2.5,70.0
2026-08-18 17:00:00,177,30.8,2.0,1.0,1.79,3.6,65.0
2026-08-18 17:00:00,181,31.6,3.0,0.6,1.41,2.0,58.0
2026-08-18 17:00:00,184,28.9,8.0,0.0,0.36,2.3,78.0
2026-08-18 17:00:00,185,26.2,10.0,0.3,1.01,4.3,84.0
2026-08-18 17:00:00,188,28.9,9.0,0.8,,3.8,82.0
2026-08-18 17:00:00,189,29.5,9.0,0.3,1.2,1.8,79.0
2026-08-18 17:00:00,192,29.9,5.0,1.0,1.56,1.6,70.0
2026-08-18 17:00:00,201,28.2,5.0,0.9,,3.2,65.0
2026-08-18 17:00:00,202,31.2,5.0,0.9,,1.9,54.0
2026-08-18 17:00:00,203,31.1,3.0,0.9,,1.2,60.0
2026-08-18 17:00:00,211,29.7,3.0,0.9,,1.7,58.0
2026-08-18 17:00:00,212,30.4,3.0,0.5,,1.5,56.0
2026-08-18 17:00:00,216,28.3,1.0,0.7,1.35,1.2,46.0
2026-08-18 17:00:00,217,31.8,3.0,0.6,,2.9,54.0
2026-08-18 17:00:00,221,29.2,2.0,1.0,,2.6,53.0
2026-08-18 17:00:00,226,30.9,3.0,1.0,,1.6,56.0
2026-08-18 17:00:00,232,29.3,3.0,0.6,,1.0,68.0
2026-08-18 17:00:00,235,31.1,3.0,1.0,1.72,0.6,57.0
2026-08-18 17:00:00,236,31.1,2.0,1.0,,1.5,62.0
2026-08-18 17:00:00,238,31.9,2.0,1.0,,1.1,55.0
2026-08-18 17:00:00,239,31.3,2.0,0.5,1.14,0.6,65.0
2026-08-18 17:00:00,243,30.2,2.0,1.0,,2.3,62.0
2026-08-18 17:00:00,244,30.1,5.0,0.3,,2.0,63.0
2026-08-18 17:00:00,245,32.4,4.0,0.9,1.84,3.4,62.0
2026-08-18 17:00:00,247,33.4,0.0,1.0,,1.9,53.0
2026-08-18 17:00:00,248,30.1,4.0,0.9,,2.5,59.0
2026-08-18 17:00:00,251,31.3,5.0,1.0,1.7,2.6,69.0
2026-08-18 17:00:00,252,30.5,3.0,1.0,1.8,2.3,66.0
2026-08-18 17:00:00,254,33.0,0.0,1.0,1.84,2.7,49.0
2026-08-18 17:00:00,255,29.5,7.0,0.7,1.25,1.4,77.0
2026-08-18 17:00:00,257,30.0,6.0,1.0,1.57,3.0,77.0
2026-08-18 17:00:00,258,31.0,2.0,1.0,1.84,2.6,68.0
2026-08-18 17:00:00,259,30.7,5.0,0.8,1.51,2.2,74.0
2026-08-18 17:00:00,260,29.5,3.0,0.8,,3.5,81.0
2026-08-18 17:00:00,261,30.6,3.0,1.0,,4.0,75.0
2026-08-18 17:00:00,262,31.7,5.0,1.0,1.93,2.6,63.0
2026-08-18 17:00:00,263,30.5,5.0,0.6,1.36,2.7,69.0
2026-08-18 17:00:00,264,34.2,2.0,1.0,1.8,2.4,50.0
2026-08-18 17:00:00,266,31.4,2.0,1.0,1.72,1.7,69.0
2026-08-18 17:00:00,268,30.2,2.0,0.7,,2.3,68.0
2026-08-18 17:00:00,271,27.7,3.0,0.0,,0.8,79.0
2026-08-18 17:00:00,272,30.4,3.0,1.0,,2.6,59.0
2026-08-18 17:00:00,273,31.3,2.0,0.9,,2.1,58.0
2026-08-18 17:00:00,276,32.9,2.0,0.7,1.42,2.6,50.0
2026-08-18 17:00:00,277,28.6,2.0,0.8,,2.5,76.0
2026-08-18 17:00:00,278,33.3,0.0,1.0,,1.8,50.0
2026-08-18 17:00:00,279,32.8,3.0,0.6,1.1,0.9,57.0
2026-08-18 17:00:00,281,30.5,2.0,1.0,,1.7,66.0
2026-08-18 17:00:00,283,30.4,2.0,1.0,1.72,2.9,72.0
2026-08-18 17:00:00,284,31.6,3.0,0.9,1.8,3.2,72.0
2026-08-18 17:00:00,285,31.1,0.0,0.6,,1.9,67.0
2026-08-18 17:00:00,288,30.8,0.0,0.6,1.3,2.3,73.0
2026-08-18 17:00:00,289,30.2,5.0,0.6,,2.9,74.0
2026-08-18 17:00:00,294,27.8,6.0,0.2,,1.7,81.0
2026-08-18 17:00:00,295,29.4,3.0,1.0,,1.5,72.0
2026-08-18 17:00:00,296,28.9,7.0,0.2,0.69,3.4,86.0
2026-08-18 18:00:00,90,29.7,3.0,1.0,0.92,0.9,69.0
2026-08-18 18:00:00,93,30.2,3.0,1.0,0.84,2.8,63.0
2026-08-18 18:00:00,95,28.7,4.0,0.4,0.65,1.4,64.0
2026-08-18 18:00:00,98,28.4,5.0,0.7,0.76,1.7,60.0
2026-08-18 18:00:00,99,28.2,8.0,0.5,0.63,1.1,68.0
2026-08-18 18:00:00,100,25.5,3.0,1.0,0.85,3.1,69.0
2026-08-18 18:00:00,101,30.5,3.0,1.0,0.96,2.4,56.0
2026-08-18 18:00:00,102,25.4,1.0,0.2,0.5,1.9,87.0
2026-08-18 18:00:00,104,30.6,0.0,1.0,0.97,1.8,68.0
2026-08-18 18:00:00,105,32.2,1.0,1.0,0.9,2.2,49.0
2026-08-18 18:00:00,106,28.8,0.0,1.0,0.96,1.2,79.0
2026-08-18 18:00:00,108,29.9,5.0,0.8,0.9,2.9,58.0
2026-08-18 18:00:00,112,28.2,7.0,0.9,0.94,3.2,69.0
2026-08-18 18:00:00,114,30.1,4.0,1.0,0.88,2.2,58.0
2026-08-18 18:00:00,115,26.0,3.0,0.1,0.34,5.3,90.0
2026-08-18 18:00:00,119,29.1,6.0,0.6,0.79,2.6,62.0
2026-08-18 18:00:00,121,29.9,3.0,1.0,0.97,3.0,52.0
2026-08-18 18:00:00,127,30.7,2.0,1.0,1.0,1.5,55.0
2026-08-18 18:00:00,129,28.5,8.0,0.5,0.71,2.4,74.0
2026-08-18 18:00:00,130,25.7,1.0,1.0,,3.4,91.0
2026-08-18 18:00:00,131,31.5,3.0,0.3,0.61,1.3,54.0
2026-08-18 18:00:00,133,31.6,2.0,1.0,1.02,1.9,56.0
2026-08-18 18:00:00,135,30.2,3.0,1.0,0.89,0.9,60.0
2026-08-18 18:00:00,136,32.0,2.0,1.0,1.02,1.9,55.0
2026-08-18 18:00:00,137,31.4,2.0,1.0,1.03,1.6,56.0
2026-08-18 18:00:00,138,30.2,2.0,1.0,0.91,2.3,68.0
2026-08-18 18:00:00,140,28.5,6.0,0.6,,3.0,72.0
2026-08-18 18:00:00,143,30.9,4.0,0.6,0.87,2.4,64.0
2026-08-18 18:00:00,146,30.9,2.0,1.0,0.95,3.4,62.0
2026-08-18 18:00:00,152,29.4,4.0,0.8,0.88,1.2,70.0
2026-08-18 18:00:00,155,28.7,4.0,1.0,1.18,2.4,78.0
2026-08-18 18:00:00,156,31.7,0.0,0.6,0.87,2.9,56.0
2026-08-18 18:00:00,159,27.7,8.0,0.1,,4.0,79.0
2026-08-18 18:00:00,162,27.4,3.0,0.7,0.91,2.9,85.0
2026-08-18 18:00:00,165,29.2,0.0,1.0,1.07,2.8,74.0
2026-08-18 18:00:00,168,28.0,6.0,1.0,1.08,5.3,82.0
2026-08-18 18:00:00,169,29.1,4.0,1.0,1.2,1.9,66.0
2026-08-18 18:00:00,170,29.6,4.0,0.4,0.54,1.4,76.0
2026-08-18 18:00:00,172,29.4,2.0,0.9,0.98,3.3,69.0
2026-08-18 18:00:00,174,29.1,3.0,0.5,,1.9,72.0
2026-08-18 18:00:00,177,28.7,8.0,0.4,0.72,2.6,73.0
2026-08-18 18:00:00,181,29.7,3.0,0.5,0.86,1.7,63.0
2026-08-18 18:00:00,184,28.5,7.0,0.1,0.32,2.4,79.0
2026-08-18 18:00:00,185,27.1,7.0,0.1,0.38,2.5,87.0
2026-08-18 18:00:00,188,28.0,7.0,0.2,,2.9,87.0
2026-08-18 18:00:00,189,28.6,8.0,0.0,0.51,1.0,83.0
2026-08-18 18:00:00,192,29.1,3.0,1.0,0.93,1.2,74.0
2026-08-18 18:00:00,201,27.0,7.0,0.8,,3.2,77.0
2026-08-18 18:00:00,202,30.1,2.0,0.9,,1.5,57.0
2026-08-18 18:00:00,203,30.2,2.0,0.8,,1.4,61.0
2026-08-18 18:00:00,211,28.0,3.0,0.6,,0.8,68.0
2026-08-18 18:00:00,212,29.8,2.0,1.0,,1.7,59.0
2026-08-18 18:00:00,216,26.1,1.0,0.1,0.2,0.7,58.0
2026-08-18 18:00:00,217,31.1,3.0,0.9,,1.9,54.0
2026-08-18 18:00:00,221,28.7,2.0,1.0,,1.9,56.0
2026-08-18 18:00:00,226,29.6,2.0,1.0,,1.1,62.0
2026-08-18 18:00:00,232,29.2,5.0,0.3,,1.5,67.0
2026-08-18 18:00:00,235,28.9,7.0,0.8,0.89,0.7,72.0
2026-08-18 18:00:00,236,30.3,2.0,1.0,,0.8,59.0
2026-08-18 18:00:00,238,30.6,2.0,0.8,,1.3,58.0
2026-08-18 18:00:00,239,29.1,4.0,0.1,0.34,0.2,68.0
2026-08-18 18:00:00,243,28.6,3.0,0.9,,1.9,67.0
2026-08-18 18:00:00,244,29.8,4.0,0.5,,1.2,62.0
2026-08-18 18:00:00,245,31.3,4.0,1.0,1.26,2.6,59.0
2026-08-18 18:00:00,247,32.6,5.0,1.0,,1.8,55.0
2026-08-18 18:00:00,248,27.7,4.0,0.6,,2.0,70.0
2026-08-18 18:00:00,251,29.6,2.0,0.9,0.93,2.6,72.0
2026-08-18 18:00:00,252,28.7,2.0,0.7,0.85,1.3,73.0
2026-08-18 18:00:00,254,32.3,0.0,1.0,1.06,1.8,52.0
2026-08-18 18:00:00,255,29.4,6.0,0.9,1.0,1.8,75.0
2026-08-18 18:00:00,257,28.8,10.0,0.4,0.75,2.5,80.0
2026-08-18 18:00:00,258,29.6,5.0,1.0,1.07,1.6,71.0
2026-08-18 18:00:00,259,29.6,3.0,0.5,0.7,1.7,75.0
2026-08-18 18:00:00,260,28.7,2.0,0.6,,3.0,83.0
2026-08-18 18:00:00,261,30.1,4.0,1.0,,2.3,77.0
2026-08-18 18:00:00,262,30.0,9.0,1.0,1.16,2.8,69.0
2026-08-18 18:00:00,263,29.5,3.0,0.0,0.38,2.4,73.0
2026-08-18 18:00:00,264,33.0,0.0,1.0,1.04,1.3,66.0
2026-08-18 18:00:00,266,29.6,3.0,1.0,0.96,2.5,72.0
2026-08-18 18:00:00,268,29.3,4.0,1.0,,2.5,75.0
2026-08-18 18:00:00,271,28.1,4.0,0.9,,0.5,74.0
2026-08-18 18:00:00,272,28.9,1.0,0.9,,2.3,62.0
2026-08-18 18:00:00,273,28.8,2.0,1.0,,1.4,74.0
2026-08-18 18:00:00,276,32.8,2.0,1.0,0.98,3.1,51.0
2026-08-18 18:00:00,277,28.5,0.0,1.0,,1.0,77.0
2026-08-18 18:00:00,278,32.5,5.0,0.9,,1.8,55.0
2026-08-18 18:00:00,279,32.0,5.0,0.8,0.8,0.9,62.0
2026-08-18 18:00:00,281,29.9,2.0,1.0,,1.9,66.0
2026-08-18 18:00:00,283,30.3,4.0,1.0,0.92,3.0,69.0
2026-08-18 18:00:00,284,30.2,3.0,0.9,1.01,3.4,75.0
2026-08-18 18:00:00,285,30.0,4.0,0.5,,2.2,72.0
2026-08-18 18:00:00,288,30.2,8.0,0.5,0.69,1.8,74.0
2026-08-18 18:00:00,289,29.2,3.0,0.8,,2.7,78.0
2026-08-18 18:00:00,294,27.3,4.0,0.8,,2.3,80.0
2026-08-18 18:00:00,295,27.7,5.0,0.9,,2.2,80.0
2026-08-18 18:00:00,296,28.3,9.0,0.5,0.77,3.1,85.0
2026-08-18 19:00:00,90,28.2,2.0,0.5,0.25,1.0,77.0
2026-08-18 19:00:00,93,27.9,7.0,0.1,0.19,1.2,79.0
2026-08-18 19:00:00,95,27.8,4.0,0.5,0.45,2.2,69.0
2026-08-18 19:00:00,98,27.2,4.0,0.0,0.26,1.3,66.0
2026-08-18 19:00:00,99,26.8,3.0,0.4,0.27,1.9,73.0
2026-08-18 19:00:00,100,23.3,3.0,0.5,0.21,1.9,80.0
2026-08-18 19:00:00,101,28.9,7.0,0.2,0.19,1.4,67.0
2026-08-18 19:00:00,102,24.7,6.0,0.3,0.29,1.6,92.0
2026-08-18 19:00:00,104,28.3,2.0,0.7,0.28,2.2,72.0
2026-08-18 19:00:00,105,30.2,1.0,0.7,0.27,1.9,57.0
2026-08-18 19:00:00,106,28.2,1.0,0.6,0.26,2.3,74.0
2026-08-18 19:00:00,108,28.6,3.0,0.8,0.41,3.1,62.0
2026-08-18 19:00:00,112,27.4,2.0,0.7,0.43,2.5,78.0
2026-08-18 19:00:00,114,29.2,4.0,0.3,0.21,1.9,65.0
2026-08-18 19:00:00,115,26.0,3.0,0.0,0.05,5.1,91.0
2026-08-18 19:00:00,119,27.6,6.0,0.7,0.47,2.6,71.0
2026-08-18 19:00:00,121,27.6,3.0,0.5,0.25,2.1,65.0
2026-08-18 19:00:00,127,28.1,7.0,0.2,0.19,0.8,69.0
2026-08-18 19:00:00,129,27.3,6.0,0.3,0.39,1.8,81.0
2026-08-18 19:00:00,130,25.6,1.0,0.7,,0.9,93.0
2026-08-18 19:00:00,131,30.3,8.0,0.0,0.1,2.0,63.0
2026-08-18 19:00:00,133,29.4,4.0,0.2,0.17,2.0,67.0
2026-08-18 19:00:00,135,26.2,4.0,0.6,0.22,0.1,76.0
2026-08-18 19:00:00,136,29.7,2.0,0.6,0.27,1.3,65.0
2026-08-18 19:00:00,137,28.8,2.0,0.6,0.27,0.6,66.0
2026-08-18 19:00:00,138,29.5,4.0,0.7,0.23,2.8,70.0
2026-08-18 19:00:00,140,27.7,7.0,0.6,,3.5,79.0
2026-08-18 19:00:00,143,29.8,3.0,0.6,0.26,1.9,68.0
2026-08-18 19:00:00,146,29.2,6.0,0.4,0.3,3.1,63.0
2026-08-18 19:00:00,152,28.0,8.0,0.2,0.19,2.8,76.0
2026-08-18 19:00:00,155,27.4,3.0,0.2,0.22,2.8,84.0
2026-08-18 19:00:00,156,30.3,4.0,0.4,0.15,1.9,73.0
2026-08-18 19:00:00,159,27.1,8.0,0.5,,4.6,81.0
2026-08-18 19:00:00,162,26.8,3.0,0.4,0.24,2.8,85.0
2026-08-18 19:00:00,165,28.3,4.0,1.0,0.42,2.6,75.0
2026-08-18 19:00:00,168,26.9,7.0,0.4,0.28,3.7,90.0
2026-08-18 19:00:00,169,27.1,4.0,1.0,0.46,1.7,75.0
2026-08-18 19:00:00,170,28.0,5.0,0.2,0.19,1.3,78.0
2026-08-18 19:00:00,172,28.3,7.0,0.7,0.3,2.1,77.0
2026-08-18 19:00:00,174,27.1,1.0,0.2,,1.8,82.0
2026-08-18 19:00:00,177,28.2,7.0,0.3,0.34,1.4,77.0
2026-08-18 19:00:00,181,27.8,8.0,0.0,0.11,2.6,72.0
2026-08-18 19:00:00,184,28.1,4.0,0.0,0.01,1.3,81.0
2026-08-18 19:00:00,185,26.7,7.0,0.0,0.09,2.8,91.0
2026-08-18 19:00:00,188,27.6,3.0,0.1,,3.0,90.0
2026-08-18 19:00:00,189,28.0,5.0,0.0,0.11,1.8,86.0
2026-08-18 19:00:00,192,27.4,3.0,0.7,0.25,1.0,81.0
2026-08-18 19:00:00,201,25.4,3.0,0.5,,2.4,91.0
2026-08-18 19:00:00,202,28.2,8.0,0.2,,1.9,64.0
2026-08-18 19:00:00,203,28.8,8.0,0.1,,1.3,64.0
2026-08-18 19:00:00,211,25.6,3.0,0.0,,0.2,80.0
2026-08-18 19:00:00,212,27.6,6.0,0.4,,0.8,71.0
2026-08-18 19:00:00,216,24.8,2.0,0.0,0.11,0.9,66.0
2026-08-18 19:00:00,217,26.9,1.0,0.4,,0.9,75.0
2026-08-18 19:00:00,221,25.6,4.0,0.5,,0.0,74.0
2026-08-18 19:00:00,226,27.3,4.0,0.3,,0.5,74.0
2026-08-18 19:00:00,232,27.6,7.0,0.0,,1.1,73.0
2026-08-18 19:00:00,235,27.6,3.0,0.0,0.24,0.5,76.0
2026-08-18 19:00:00,236,28.3,8.0,0.8,,0.4,67.0
2026-08-18 19:00:00,238,28.4,4.0,0.0,,0.0,71.0
2026-08-18 19:00:00,239,27.8,7.0,0.0,0.07,2.0,73.0
2026-08-18 19:00:00,243,27.3,8.0,0.3,,0.9,76.0
2026-08-18 19:00:00,244,28.6,4.0,0.5,,1.3,67.0
2026-08-18 19:00:00,245,28.7,6.0,0.2,0.29,1.9,67.0
2026-08-18 19:00:00,247,30.2,4.0,0.6,,0.9,67.0
2026-08-18 19:00:00,248,25.6,4.0,0.2,,0.4,84.0
2026-08-18 19:00:00,251,28.4,7.0,0.7,0.28,1.7,77.0
2026-08-18 19:00:00,252,27.7,6.0,0.3,0.38,0.8,76.0
2026-08-18 19:00:00,254,29.1,4.0,0.5,0.27,2.9,72.0
2026-08-18 19:00:00,255,28.0,3.0,0.5,0.22,1.0,82.0
2026-08-18 19:00:00,257,28.0,6.0,0.0,0.18,2.4,85.0
2026-08-18 19:00:00,258,28.3,1.0,0.5,0.27,1.4,80.0
2026-08-18 19:00:00,259,28.7,3.0,0.0,0.16,1.0,81.0
2026-08-18 19:00:00,260,27.5,3.0,0.3,,2.6,87.0
2026-08-18 19:00:00,261,28.5,7.0,0.9,,2.3,83.0
2026-08-18 19:00:00,262,27.6,3.0,0.3,0.33,2.4,81.0
2026-08-18 19:00:00,263,28.1,3.0,0.0,0.13,1.9,80.0
2026-08-18 19:00:00,264,29.8,4.0,0.6,0.28,0.7,78.0
2026-08-18 19:00:00,266,28.0,6.0,0.0,0.15,1.8,85.0
2026-08-18 19:00:00,268,28.0,6.0,0.6,,1.8,81.0
2026-08-18 19:00:00,271,24.8,1.0,0.4,,0.9,86.0
2026-08-18 19:00:00,272,24.9,4.0,0.6,,1.2,83.0
2026-08-18 19:00:00,273,25.7,2.0,0.4,,0.6,85.0
2026-08-18 19:00:00,276,29.2,4.0,0.6,0.28,1.1,68.0
2026-08-18 19:00:00,277,27.3,1.0,0.8,,0.5,82.0
2026-08-18 19:00:00,278,30.1,2.0,0.4,,1.0,67.0
2026-08-18 19:00:00,279,29.8,3.0,0.0,0.1,0.7,74.0
2026-08-18 19:00:00,281,28.9,3.0,0.3,,1.4,71.0
2026-08-18 19:00:00,283,28.6,6.0,0.7,0.3,2.3,76.0
2026-08-18 19:00:00,284,28.2,3.0,0.6,0.3,1.4,77.0
2026-08-18 19:00:00,285,28.8,3.0,0.5,,1.1,76.0
2026-08-18 19:00:00,288,29.1,6.0,0.0,0.21,0.6,77.0
2026-08-18 19:00:00,289,27.9,1.0,0.1,,1.7,81.0
2026-08-18 19:00:00,294,26.5,5.0,0.4,,1.9,83.0
2026-08-18 19:00:00,295,26.8,5.0,0.5,,1.3,83.0
2026-08-18 19:00:00,296,27.6,7.0,0.2,0.25,2.3,88.0
2026-08-18 20:00:00,90,27.2,7.0,0.0,0.01,1.1,77.0
2026-08-18 20:00:00,93,26.3,6.0,0.0,0.02,0.3,87.0
2026-08-18 20:00:00,95,26.7,5.0,0.0,0.0,0.6,75.0
2026-08-18 20:00:00,98,26.2,3.0,0.0,0.01,1.1,70.0
2026-08-18 20:00:00,99,24.5,4.0,0.0,0.0,0.3,86.0
2026-08-18 20:00:00,100,22.2,6.0,0.0,0.0,2.1,85.0
2026-08-18 20:00:00,101,27.1,4.0,0.0,0.03,0.2,75.0
2026-08-18 20:00:00,102,24.2,7.0,0.0,0.01,2.3,93.0
2026-08-18 20:00:00,104,25.7,4.0,0.0,0.01,1.0,85.0
2026-08-18 20:00:00,105,28.2,4.0,0.0,0.0,0.6,66.0
2026-08-18 20:00:00,106,26.8,2.0,0.0,0.0,2.7,74.0
2026-08-18 20:00:00,108,27.2,2.0,0.0,0.02,2.5,67.0
2026-08-18 20:00:00,112,26.8,2.0,0.0,0.01,2.3,84.0
2026-08-18 20:00:00,114,28.0,4.0,0.0,0.01,1.1,70.0
2026-08-18 20:00:00,115,26.0,2.0,0.0,0.01,4.6,93.0
2026-08-18 20:00:00,119,26.5,3.0,0.0,0.02,1.2,76.0
2026-08-18 20:00:00,121,24.8,7.0,0.0,0.0,0.3,79.0
2026-08-18 20:00:00,127,26.4,8.0,0.0,0.0,0.9,75.0
2026-08-18 20:00:00,129,26.4,3.0,0.0,0.01,1.2,86.0
2026-08-18 20:00:00,130,26.7,0.0,0.0,,1.2,85.0
2026-08-18 20:00:00,131,29.0,7.0,0.0,0.0,1.1,65.0
2026-08-18 20:00:00,133,27.6,6.0,0.0,0.01,1.8,75.0
2026-08-18 20:00:00,135,24.7,6.0,0.0,0.01,0.7,80.0
2026-08-18 20:00:00,136,28.1,2.0,0.0,0.0,0.8,73.0
2026-08-18 20:00:00,137,27.3,4.0,0.0,0.0,0.1,75.0
2026-08-18 20:00:00,138,28.8,5.0,0.0,0.01,1.4,70.0
2026-08-18 20:00:00,140,26.6,1.0,0.0,,1.8,86.0
2026-08-18 20:00:00,143,28.9,2.0,0.0,0.0,1.9,72.0
2026-08-18 20:00:00,146,27.9,7.0,0.0,0.02,2.3,65.0
2026-08-18 20:00:00,152,27.0,7.0,0.0,0.01,3.3,80.0
2026-08-18 20:00:00,155,26.7,3.0,0.0,0.0,0.8,87.0
2026-08-18 20:00:00,156,29.0,4.0,0.0,0.01,2.0,76.0
2026-08-18 20:00:00,159,26.7,8.0,0.0,,4.7,85.0
2026-08-18 20:00:00,162,26.0,1.0,0.0,0.0,3.3,92.0
2026-08-18 20:00:00,165,27.1,4.0,0.0,0.02,1.7,82.0
2026-08-18 20:00:00,168,26.6,4.0,0.0,0.01,3.4,93.0
2026-08-18 20:00:00,169,26.3,2.0,0.1,0.02,0.8,80.0
2026-08-18 20:00:00,170,26.6,7.0,0.0,0.01,1.4,85.0
2026-08-18 20:00:00,172,26.9,5.0,0.0,0.03,1.7,89.0
2026-08-18 20:00:00,174,26.3,2.0,0.0,,1.0,84.0
2026-08-18 20:00:00,177,26.8,4.0,0.0,0.01,1.4,83.0
2026-08-18 20:00:00,181,26.9,8.0,0.0,0.01,0.5,75.0
2026-08-18 20:00:00,184,27.6,5.0,0.0,0.0,1.7,83.0
2026-08-18 20:00:00,185,25.9,7.0,0.0,0.0,2.7,94.0
2026-08-18 20:00:00,188,27.2,3.0,0.0,,2.5,91.0
2026-08-18 20:00:00,189,27.5,3.0,0.0,0.01,0.8,89.0
2026-08-18 20:00:00,192,26.2,3.0,0.0,0.0,0.6,88.0
2026-08-18 20:00:00,201,25.1,3.0,0.0,,2.2,95.0
2026-08-18 20:00:00,202,27.4,3.0,0.0,,0.4,67.0
2026-08-18 20:00:00,203,27.4,5.0,0.0,,0.5,71.0
2026-08-18 20:00:00,211,24.2,8.0,0.0,,0.5,86.0
2026-08-18 20:00:00,212,26.1,7.0,0.0,,0.2,77.0
2026-08-18 20:00:00,216,22.9,4.0,0.0,0.0,1.1,76.0
2026-08-18 20:00:00,217,24.3,6.0,0.0,,0.7,86.0
2026-08-18 20:00:00,221,23.0,7.0,0.0,,0.0,93.0
2026-08-18 20:00:00,226,25.1,7.0,0.0,,0.1,89.0
2026-08-18 20:00:00,232,26.5,9.0,0.0,,0.4,78.0
2026-08-18 20:00:00,235,25.8,2.0,0.0,0.01,0.3,84.0
2026-08-18 20:00:00,236,25.2,3.0,0.0,,0.0,82.0
2026-08-18 20:00:00,238,27.7,6.0,0.0,,0.0,75.0
2026-08-18 20:00:00,239,26.5,6.0,0.0,0.01,0.3,81.0
2026-08-18 20:00:00,243,26.3,4.0,0.0,,1.0,83.0
2026-08-18 20:00:00,244,27.0,7.0,0.0,,1.0,75.0
2026-08-18 20:00:00,245,27.2,7.0,0.0,0.02,1.7,75.0
2026-08-18 20:00:00,247,29.5,6.0,0.0,,1.4,70.0
2026-08-18 20:00:00,248,24.0,7.0,0.0,,0.6,91.0
2026-08-18 20:00:00,251,25.8,7.0,0.0,0.03,0.5,91.0
2026-08-18 20:00:00,252,26.5,4.0,0.0,0.0,0.4,84.0
2026-08-18 20:00:00,254,28.0,8.0,0.0,0.02,2.2,76.0
2026-08-18 20:00:00,255,27.9,5.0,0.0,0.0,1.2,81.0
2026-08-18 20:00:00,257,27.1,5.0,0.0,0.01,2.3,88.0
2026-08-18 20:00:00,258,26.6,3.0,0.0,0.01,1.8,90.0
2026-08-18 20:00:00,259,27.8,6.0,0.0,0.02,0.7,84.0
2026-08-18 20:00:00,260,26.7,8.0,0.0,,1.8,89.0
2026-08-18 20:00:00,261,27.0,7.0,0.1,,2.0,90.0
2026-08-18 20:00:00,262,26.4,3.0,0.0,0.01,0.8,86.0
2026-08-18 20:00:00,263,26.9,4.0,0.0,0.01,1.1,84.0
2026-08-18 20:00:00,264,27.3,4.0,0.0,0.01,0.8,89.0
2026-08-18 20:00:00,266,27.1,6.0,0.0,0.0,1.2,94.0
2026-08-18 20:00:00,268,26.7,6.0,0.0,,0.4,89.0
2026-08-18 20:00:00,271,22.9,1.0,0.0,,1.2,90.0
2026-08-18 20:00:00,272,23.7,4.0,0.0,,1.0,89.0
2026-08-18 20:00:00,273,24.1,4.0,0.0,,1.2,92.0
2026-08-18 20:00:00,276,26.3,1.0,0.0,0.01,0.7,85.0
2026-08-18 20:00:00,277,25.9,0.0,0.0,,0.2,90.0
2026-08-18 20:00:00,278,27.0,4.0,0.0,,0.4,84.0
2026-08-18 20:00:00,279,28.8,7.0,0.0,0.01,0.5,77.0
2026-08-18 20:00:00,281,28.1,3.0,0.0,,1.7,75.0
2026-08-18 20:00:00,283,26.6,4.0,0.0,0.0,2.2,87.0
2026-08-18 20:00:00,284,26.4,6.0,0.0,0.0,1.4,85.0
2026-08-18 20:00:00,285,27.7,3.0,0.0,,0.4,80.0
2026-08-18 20:00:00,288,28.1,3.0,0.0,0.0,1.2,80.0
2026-08-18 20:00:00,289,27.2,5.0,0.0,,1.8,84.0
2026-08-18 20:00:00,294,26.3,4.0,0.0,,2.2,86.0
2026-08-18 20:00:00,295,25.4,3.0,0.0,,0.6,90.0
2026-08-18 20:00:00,296,26.6,6.0,0.0,0.0,1.6,92.0
2026-08-18 21:00:00,90,26.5,4.0,,,1.3,82.0
2026-08-18 21:00:00,93,24.9,3.0,,,1.0,89.0
2026-08-18 21:00:00,95,25.8,5.0,,,0.7,77.0
2026-08-18 21:00:00,98,25.6,3.0,,,1.0,73.0
2026-08-18 21:00:00,99,23.5,4.0,,,0.5,90.0
2026-08-18 21:00:00,100,22.2,6.0,,,5.3,85.0
2026-08-18 21:00:00,101,25.4,3.0,,,1.4,82.0
2026-08-18 21:00:00,102,24.6,3.0,,,0.9,88.0
2026-08-18 21:00:00,104,24.5,6.0,,,0.0,90.0
2026-08-18 21:00:00,105,28.1,7.0,,,0.9,64.0
2026-08-18 21:00:00,106,26.4,4.0,,,0.8,76.0
2026-08-18 21:00:00,108,26.6,1.0,,,1.3,71.0
2026-08-18 21:00:00,112,26.5,4.0,,,2.7,85.0
2026-08-18 21:00:00,114,26.6,4.0,,,0.8,76.0
2026-08-18 21:00:00,115,25.9,2.0,,,4.9,93.0
2026-08-18 21:00:00,119,25.4,3.0,,,1.8,82.0
2026-08-18 21:00:00,121,23.6,7.0,,,0.8,86.0
2026-08-18 21:00:00,127,25.6,6.0,,,0.8,79.0
2026-08-18 21:00:00,129,25.6,7.0,,,1.0,91.0
2026-08-18 21:00:00,130,26.7,0.0,,,1.1,83.0
2026-08-18 21:00:00,131,28.5,0.0,,,0.3,67.0
